level_id,parameter,parameter_value,age_group,outcome,conditional_mean,conditional_variance,simulations,baseline_value,is_baseline
delta:1,delta,0.00078,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:1,delta,0.00078,35_and_over,peak_weekly_cases,7.52,3.696266666666667,300,0.0009,False
delta:1,delta,0.00078,5_to_10,cumulative_cases,39.99666666666667,52.829988888888906,300,0.0009,False
delta:1,delta,0.00078,5_to_10,final_week_cases,6.86,7.887066666666667,300,0.0009,False
delta:1,delta,0.00078,5_to_10,outbreak_indicator,0.006666666666666667,0.006622222222222221,300,0.0009,False
delta:1,delta,0.00078,5_to_10,peak_weekly_cases,10.12,4.198933333333333,300,0.0009,False
delta:1,delta,0.00078,all ages combined,cumulative_cases,130.44,196.81973333333332,300,0.0009,False
delta:1,delta,0.00078,all ages combined,final_week_cases,22.323333333333334,26.785455555555554,300,0.0009,False
delta:1,delta,0.00078,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,False
delta:1,delta,0.00078,all ages combined,peak_weekly_cases,27.95,13.1075,300,0.0009,False
delta:1,delta,0.00078,under_1,cumulative_cases,13.746666666666666,15.542488888888887,300,0.0009,False
delta:1,delta,0.00078,under_1,final_week_cases,2.21,2.1592333333333333,300,0.0009,False
delta:1,delta,0.00078,under_1,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:1,delta,0.00078,under_1,peak_weekly_cases,4.31,1.6739,300,0.0009,False
delta:2,delta,0.0008399999999999999,11_to_14,cumulative_cases,7.1433333333333335,7.722788888888888,300,0.0009,False
delta:2,delta,0.0008399999999999999,11_to_14,final_week_cases,1.25,1.3608333333333333,300,0.0009,False
delta:2,delta,0.0008399999999999999,11_to_14,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,11_to_14,peak_weekly_cases,2.6933333333333334,1.0459555555555555,300,0.0009,False
delta:2,delta,0.0008399999999999999,15_to_24,cumulative_cases,10.673333333333334,11.099955555555553,300,0.0009,False
delta:2,delta,0.0008399999999999999,15_to_24,final_week_cases,1.9,2.0166666666666666,300,0.0009,False
delta:2,delta,0.0008399999999999999,15_to_24,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,15_to_24,peak_weekly_cases,3.546666666666667,1.3211555555555556,300,0.0009,False
delta:2,delta,0.0008399999999999999,1_to_4,cumulative_cases,15.01,15.5699,300,0.0009,False
delta:2,delta,0.0008399999999999999,1_to_4,final_week_cases,2.17,2.067766666666667,300,0.0009,False
delta:2,delta,0.0008399999999999999,1_to_4,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,1_to_4,peak_weekly_cases,4.793333333333333,2.0772888888888885,300,0.0009,False
delta:2,delta,0.0008399999999999999,25_to_34,cumulative_cases,16.156666666666666,21.272122222222222,300,0.0009,False
delta:2,delta,0.0008399999999999999,25_to_34,final_week_cases,2.88,3.1856000000000004,300,0.0009,False
delta:2,delta,0.0008399999999999999,25_to_34,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,25_to_34,peak_weekly_cases,4.926666666666667,2.041288888888889,300,0.0009,False
delta:2,delta,0.0008399999999999999,35_and_over,cumulative_cases,28.003333333333334,40.676655555555556,300,0.0009,False
delta:2,delta,0.0008399999999999999,35_and_over,final_week_cases,5.026666666666666,5.879288888888888,300,0.0009,False
delta:2,delta,0.0008399999999999999,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,35_and_over,peak_weekly_cases,7.526666666666666,3.8626222222222215,300,0.0009,False
delta:2,delta,0.0008399999999999999,5_to_10,cumulative_cases,40.016666666666666,51.88305555555556,300,0.0009,False
delta:2,delta,0.0008399999999999999,5_to_10,final_week_cases,6.906666666666666,7.391288888888889,300,0.0009,False
delta:2,delta,0.0008399999999999999,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.0009,False
delta:2,delta,0.0008399999999999999,5_to_10,peak_weekly_cases,10.07,3.871766666666666,300,0.0009,False
delta:2,delta,0.0008399999999999999,all ages combined,cumulative_cases,130.8,207.45333333333335,300,0.0009,False
delta:2,delta,0.0008399999999999999,all ages combined,final_week_cases,22.366666666666667,26.59222222222222,300,0.0009,False
delta:2,delta,0.0008399999999999999,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,all ages combined,peak_weekly_cases,27.97,13.422433333333334,300,0.0009,False
delta:2,delta,0.0008399999999999999,under_1,cumulative_cases,13.796666666666667,16.028655555555556,300,0.0009,False
delta:2,delta,0.0008399999999999999,under_1,final_week_cases,2.2333333333333334,2.438888888888889,300,0.0009,False
delta:2,delta,0.0008399999999999999,under_1,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:2,delta,0.0008399999999999999,under_1,peak_weekly_cases,4.33,1.7944333333333335,300,0.0009,False
delta:3,delta,0.0009,11_to_14,cumulative_cases,7.16,8.067733333333335,300,0.0009,True
delta:3,delta,0.0009,11_to_14,final_week_cases,1.2666666666666666,1.4155555555555555,300,0.0009,True
delta:3,delta,0.0009,11_to_14,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,11_to_14,peak_weekly_cases,2.6933333333333334,1.039288888888889,300,0.0009,True
delta:3,delta,0.0009,15_to_24,cumulative_cases,10.686666666666667,11.675155555555556,300,0.0009,True
delta:3,delta,0.0009,15_to_24,final_week_cases,1.9466666666666668,2.0838222222222225,300,0.0009,True
delta:3,delta,0.0009,15_to_24,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,15_to_24,peak_weekly_cases,3.5366666666666666,1.381988888888889,300,0.0009,True
delta:3,delta,0.0009,1_to_4,cumulative_cases,15.04,15.765066666666668,300,0.0009,True
delta:3,delta,0.0009,1_to_4,final_week_cases,2.19,2.0672333333333337,300,0.0009,True
delta:3,delta,0.0009,1_to_4,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,1_to_4,peak_weekly_cases,4.823333333333333,2.045455555555556,300,0.0009,True
delta:3,delta,0.0009,25_to_34,cumulative_cases,16.313333333333333,19.961822222222224,300,0.0009,True
delta:3,delta,0.0009,25_to_34,final_week_cases,2.9,3.296666666666667,300,0.0009,True
delta:3,delta,0.0009,25_to_34,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,25_to_34,peak_weekly_cases,4.973333333333334,2.0059555555555555,300,0.0009,True
delta:3,delta,0.0009,35_and_over,cumulative_cases,28.006666666666668,40.513288888888894,300,0.0009,True
delta:3,delta,0.0009,35_and_over,final_week_cases,5.0,5.58,300,0.0009,True
delta:3,delta,0.0009,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,35_and_over,peak_weekly_cases,7.526666666666666,3.829288888888888,300,0.0009,True
delta:3,delta,0.0009,5_to_10,cumulative_cases,40.22,50.791599999999995,300,0.0009,True
delta:3,delta,0.0009,5_to_10,final_week_cases,7.003333333333333,7.4366555555555545,300,0.0009,True
delta:3,delta,0.0009,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.0009,True
delta:3,delta,0.0009,5_to_10,peak_weekly_cases,10.126666666666667,3.8706222222222215,300,0.0009,True
delta:3,delta,0.0009,all ages combined,cumulative_cases,131.17,202.62776666666667,300,0.0009,True
delta:3,delta,0.0009,all ages combined,final_week_cases,22.49,26.536566666666666,300,0.0009,True
delta:3,delta,0.0009,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,True
delta:3,delta,0.0009,all ages combined,peak_weekly_cases,28.093333333333334,13.657955555555558,300,0.0009,True
delta:3,delta,0.0009,under_1,cumulative_cases,13.743333333333334,15.637455555555556,300,0.0009,True
delta:3,delta,0.0009,under_1,final_week_cases,2.183333333333333,2.363055555555555,300,0.0009,True
delta:3,delta,0.0009,under_1,outbreak_indicator,0.0,0.0,300,0.0009,True
delta:3,delta,0.0009,under_1,peak_weekly_cases,4.33,1.8344333333333331,300,0.0009,True
delta:4,delta,0.00096,11_to_14,cumulative_cases,7.173333333333333,8.136622222222222,300,0.0009,False
delta:4,delta,0.00096,11_to_14,final_week_cases,1.2333333333333334,1.452222222222222,300,0.0009,False
delta:4,delta,0.00096,11_to_14,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,11_to_14,peak_weekly_cases,2.703333333333333,1.041988888888889,300,0.0009,False
delta:4,delta,0.00096,15_to_24,cumulative_cases,10.74,11.199066666666667,300,0.0009,False
delta:4,delta,0.00096,15_to_24,final_week_cases,1.93,2.0784333333333334,300,0.0009,False
delta:4,delta,0.00096,15_to_24,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,15_to_24,peak_weekly_cases,3.5633333333333335,1.3726555555555555,300,0.0009,False
delta:4,delta,0.00096,1_to_4,cumulative_cases,15.143333333333333,16.089455555555553,300,0.0009,False
delta:4,delta,0.00096,1_to_4,final_week_cases,2.21,2.2325666666666666,300,0.0009,False
delta:4,delta,0.00096,1_to_4,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,1_to_4,peak_weekly_cases,4.84,2.0277333333333334,300,0.0009,False
delta:4,delta,0.00096,25_to_34,cumulative_cases,16.376666666666665,19.32145555555556,300,0.0009,False
delta:4,delta,0.00096,25_to_34,final_week_cases,2.92,3.3736,300,0.0009,False
delta:4,delta,0.00096,25_to_34,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,25_to_34,peak_weekly_cases,5.02,1.972933333333333,300,0.0009,False
delta:4,delta,0.00096,35_and_over,cumulative_cases,28.073333333333334,41.687955555555554,300,0.0009,False
delta:4,delta,0.00096,35_and_over,final_week_cases,5.07,5.645099999999999,300,0.0009,False
delta:4,delta,0.00096,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,35_and_over,peak_weekly_cases,7.533333333333333,3.9022222222222225,300,0.0009,False
delta:4,delta,0.00096,5_to_10,cumulative_cases,40.25333333333333,52.335822222222234,300,0.0009,False
delta:4,delta,0.00096,5_to_10,final_week_cases,7.033333333333333,7.858888888888888,300,0.0009,False
delta:4,delta,0.00096,5_to_10,outbreak_indicator,0.006666666666666667,0.00662222222222222,300,0.0009,False
delta:4,delta,0.00096,5_to_10,peak_weekly_cases,10.133333333333333,4.095555555555555,300,0.0009,False
delta:4,delta,0.00096,all ages combined,cumulative_cases,131.43333333333334,204.00555555555556,300,0.0009,False
delta:4,delta,0.00096,all ages combined,final_week_cases,22.55666666666667,28.453455555555557,300,0.0009,False
delta:4,delta,0.00096,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,False
delta:4,delta,0.00096,all ages combined,peak_weekly_cases,28.19333333333333,14.055955555555556,300,0.0009,False
delta:4,delta,0.00096,under_1,cumulative_cases,13.673333333333334,15.499955555555555,300,0.0009,False
delta:4,delta,0.00096,under_1,final_week_cases,2.16,2.2944000000000004,300,0.0009,False
delta:4,delta,0.00096,under_1,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:4,delta,0.00096,under_1,peak_weekly_cases,4.316666666666666,1.7430555555555554,300,0.0009,False
delta:5,delta,0.00102,11_to_14,cumulative_cases,7.263333333333334,8.007322222222223,300,0.0009,False
delta:5,delta,0.00102,11_to_14,final_week_cases,1.2766666666666666,1.4534555555555557,300,0.0009,False
delta:5,delta,0.00102,11_to_14,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,11_to_14,peak_weekly_cases,2.716666666666667,1.0163888888888888,300,0.0009,False
delta:5,delta,0.00102,15_to_24,cumulative_cases,10.816666666666666,11.309722222222224,300,0.0009,False
delta:5,delta,0.00102,15_to_24,final_week_cases,1.9333333333333333,2.068888888888889,300,0.0009,False
delta:5,delta,0.00102,15_to_24,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,15_to_24,peak_weekly_cases,3.5733333333333333,1.3712888888888888,300,0.0009,False
delta:5,delta,0.00102,1_to_4,cumulative_cases,15.123333333333333,16.508122222222223,300,0.0009,False
delta:5,delta,0.00102,1_to_4,final_week_cases,2.2266666666666666,2.135288888888889,300,0.0009,False
delta:5,delta,0.00102,1_to_4,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,1_to_4,peak_weekly_cases,4.8133333333333335,2.058488888888889,300,0.0009,False
delta:5,delta,0.00102,25_to_34,cumulative_cases,16.46,18.8484,300,0.0009,False
delta:5,delta,0.00102,25_to_34,final_week_cases,2.95,3.4208333333333334,300,0.0009,False
delta:5,delta,0.00102,25_to_34,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,25_to_34,peak_weekly_cases,5.033333333333333,2.005555555555556,300,0.0009,False
delta:5,delta,0.00102,35_and_over,cumulative_cases,28.083333333333332,40.80305555555556,300,0.0009,False
delta:5,delta,0.00102,35_and_over,final_week_cases,4.99,5.709899999999999,300,0.0009,False
delta:5,delta,0.00102,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,35_and_over,peak_weekly_cases,7.533333333333333,3.8488888888888884,300,0.0009,False
delta:5,delta,0.00102,5_to_10,cumulative_cases,40.27,51.763766666666655,300,0.0009,False
delta:5,delta,0.00102,5_to_10,final_week_cases,7.0,7.793333333333333,300,0.0009,False
delta:5,delta,0.00102,5_to_10,outbreak_indicator,0.006666666666666667,0.00662222222222222,300,0.0009,False
delta:5,delta,0.00102,5_to_10,peak_weekly_cases,10.146666666666667,3.9251555555555555,300,0.0009,False
delta:5,delta,0.00102,all ages combined,cumulative_cases,131.64,206.03706666666665,300,0.0009,False
delta:5,delta,0.00102,all ages combined,final_week_cases,22.526666666666667,28.482622222222222,300,0.0009,False
delta:5,delta,0.00102,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,False
delta:5,delta,0.00102,all ages combined,peak_weekly_cases,28.216666666666665,13.85638888888889,300,0.0009,False
delta:5,delta,0.00102,under_1,cumulative_cases,13.623333333333333,15.608122222222221,300,0.0009,False
delta:5,delta,0.00102,under_1,final_week_cases,2.15,2.194166666666667,300,0.0009,False
delta:5,delta,0.00102,under_1,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:5,delta,0.00102,under_1,peak_weekly_cases,4.296666666666667,1.741988888888889,300,0.0009,False
delta:6,delta,0.00108,11_to_14,cumulative_cases,7.316666666666666,8.349722222222223,300,0.0009,False
delta:6,delta,0.00108,11_to_14,final_week_cases,1.3166666666666667,1.5230555555555558,300,0.0009,False
delta:6,delta,0.00108,11_to_14,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,11_to_14,peak_weekly_cases,2.7266666666666666,1.025288888888889,300,0.0009,False
delta:6,delta,0.00108,15_to_24,cumulative_cases,10.86,11.753733333333331,300,0.0009,False
delta:6,delta,0.00108,15_to_24,final_week_cases,1.93,2.1317666666666666,300,0.0009,False
delta:6,delta,0.00108,15_to_24,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,15_to_24,peak_weekly_cases,3.5733333333333333,1.4112888888888888,300,0.0009,False
delta:6,delta,0.00108,1_to_4,cumulative_cases,15.213333333333333,15.914488888888888,300,0.0009,False
delta:6,delta,0.00108,1_to_4,final_week_cases,2.23,2.1837666666666666,300,0.0009,False
delta:6,delta,0.00108,1_to_4,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,1_to_4,peak_weekly_cases,4.823333333333333,2.058788888888889,300,0.0009,False
delta:6,delta,0.00108,25_to_34,cumulative_cases,16.39,18.9979,300,0.0009,False
delta:6,delta,0.00108,25_to_34,final_week_cases,2.9233333333333333,3.390788888888888,300,0.0009,False
delta:6,delta,0.00108,25_to_34,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,25_to_34,peak_weekly_cases,5.003333333333333,2.0433222222222223,300,0.0009,False
delta:6,delta,0.00108,35_and_over,cumulative_cases,28.24,42.342400000000005,300,0.0009,False
delta:6,delta,0.00108,35_and_over,final_week_cases,5.043333333333333,5.921455555555556,300,0.0009,False
delta:6,delta,0.00108,35_and_over,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,35_and_over,peak_weekly_cases,7.57,4.1451,300,0.0009,False
delta:6,delta,0.00108,5_to_10,cumulative_cases,40.22666666666667,51.361955555555554,300,0.0009,False
delta:6,delta,0.00108,5_to_10,final_week_cases,6.9366666666666665,7.859322222222222,300,0.0009,False
delta:6,delta,0.00108,5_to_10,outbreak_indicator,0.006666666666666667,0.00662222222222222,300,0.0009,False
delta:6,delta,0.00108,5_to_10,peak_weekly_cases,10.156666666666666,3.9054555555555552,300,0.0009,False
delta:6,delta,0.00108,all ages combined,cumulative_cases,131.82,204.05426666666665,300,0.0009,False
delta:6,delta,0.00108,all ages combined,final_week_cases,22.493333333333332,28.90328888888889,300,0.0009,False
delta:6,delta,0.00108,all ages combined,outbreak_indicator,1.0,0.0,300,0.0009,False
delta:6,delta,0.00108,all ages combined,peak_weekly_cases,28.33,14.1411,300,0.0009,False
delta:6,delta,0.00108,under_1,cumulative_cases,13.573333333333334,15.251288888888888,300,0.0009,False
delta:6,delta,0.00108,under_1,final_week_cases,2.1133333333333333,2.1738222222222223,300,0.0009,False
delta:6,delta,0.00108,under_1,outbreak_indicator,0.0,0.0,300,0.0009,False
delta:6,delta,0.00108,under_1,peak_weekly_cases,4.283333333333333,1.7497222222222224,300,0.0009,False
dt:0,dt,0.016,11_to_14,cumulative_cases,7.02,7.4796000000000005,300,0.02,False
dt:0,dt,0.016,11_to_14,final_week_cases,1.1333333333333333,1.228888888888889,300,0.02,False
dt:0,dt,0.016,11_to_14,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,11_to_14,peak_weekly_cases,2.65,0.9341666666666667,300,0.02,False
dt:0,dt,0.016,15_to_24,cumulative_cases,10.87,12.446433333333335,300,0.02,False
dt:0,dt,0.016,15_to_24,final_week_cases,1.9733333333333334,2.159288888888889,300,0.02,False
dt:0,dt,0.016,15_to_24,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,15_to_24,peak_weekly_cases,3.69,1.3072333333333332,300,0.02,False
dt:0,dt,0.016,1_to_4,cumulative_cases,14.953333333333333,15.844488888888888,300,0.02,False
dt:0,dt,0.016,1_to_4,final_week_cases,2.0933333333333333,2.424622222222222,300,0.02,False
dt:0,dt,0.016,1_to_4,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,1_to_4,peak_weekly_cases,4.61,1.8912333333333329,300,0.02,False
dt:0,dt,0.016,25_to_34,cumulative_cases,16.213333333333335,18.89448888888889,300,0.02,False
dt:0,dt,0.016,25_to_34,final_week_cases,2.71,2.8125666666666667,300,0.02,False
dt:0,dt,0.016,25_to_34,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,25_to_34,peak_weekly_cases,5.07,2.471766666666666,300,0.02,False
dt:0,dt,0.016,35_and_over,cumulative_cases,27.39666666666667,38.52598888888888,300,0.02,False
dt:0,dt,0.016,35_and_over,final_week_cases,4.74,5.5324,300,0.02,False
dt:0,dt,0.016,35_and_over,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,35_and_over,peak_weekly_cases,7.476666666666667,3.789455555555555,300,0.02,False
dt:0,dt,0.016,5_to_10,cumulative_cases,39.906666666666666,53.84462222222221,300,0.02,False
dt:0,dt,0.016,5_to_10,final_week_cases,7.036666666666667,8.121988888888888,300,0.02,False
dt:0,dt,0.016,5_to_10,outbreak_indicator,0.03666666666666667,0.035322222222222234,300,0.02,False
dt:0,dt,0.016,5_to_10,peak_weekly_cases,10.243333333333334,5.6774555555555555,300,0.02,False
dt:0,dt,0.016,all ages combined,cumulative_cases,129.86666666666667,193.76222222222222,300,0.02,False
dt:0,dt,0.016,all ages combined,final_week_cases,21.876666666666665,23.90812222222222,300,0.02,False
dt:0,dt,0.016,all ages combined,outbreak_indicator,1.0,0.0,300,0.02,False
dt:0,dt,0.016,all ages combined,peak_weekly_cases,27.786666666666665,13.367822222222221,300,0.02,False
dt:0,dt,0.016,under_1,cumulative_cases,13.506666666666666,15.696622222222222,300,0.02,False
dt:0,dt,0.016,under_1,final_week_cases,2.19,2.2939000000000003,300,0.02,False
dt:0,dt,0.016,under_1,outbreak_indicator,0.0,0.0,300,0.02,False
dt:0,dt,0.016,under_1,peak_weekly_cases,4.226666666666667,1.4152888888888886,300,0.02,False
dt:1,dt,0.017333333333333333,11_to_14,cumulative_cases,7.27,7.650433333333334,300,0.02,False
dt:1,dt,0.017333333333333333,11_to_14,final_week_cases,1.1433333333333333,1.2161222222222223,300,0.02,False
dt:1,dt,0.017333333333333333,11_to_14,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,11_to_14,peak_weekly_cases,2.66,0.9977333333333331,300,0.02,False
dt:1,dt,0.017333333333333333,15_to_24,cumulative_cases,10.833333333333334,10.892222222222221,300,0.02,False
dt:1,dt,0.017333333333333333,15_to_24,final_week_cases,1.8,1.8866666666666667,300,0.02,False
dt:1,dt,0.017333333333333333,15_to_24,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,15_to_24,peak_weekly_cases,3.6133333333333333,1.6304888888888884,300,0.02,False
dt:1,dt,0.017333333333333333,1_to_4,cumulative_cases,14.843333333333334,16.945455555555554,300,0.02,False
dt:1,dt,0.017333333333333333,1_to_4,final_week_cases,2.09,2.335233333333333,300,0.02,False
dt:1,dt,0.017333333333333333,1_to_4,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,1_to_4,peak_weekly_cases,4.713333333333333,2.011155555555556,300,0.02,False
dt:1,dt,0.017333333333333333,25_to_34,cumulative_cases,16.37,17.799766666666667,300,0.02,False
dt:1,dt,0.017333333333333333,25_to_34,final_week_cases,2.9166666666666665,2.909722222222222,300,0.02,False
dt:1,dt,0.017333333333333333,25_to_34,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,25_to_34,peak_weekly_cases,4.973333333333334,2.0792888888888887,300,0.02,False
dt:1,dt,0.017333333333333333,35_and_over,cumulative_cases,27.85,40.3675,300,0.02,False
dt:1,dt,0.017333333333333333,35_and_over,final_week_cases,5.076666666666667,5.397455555555555,300,0.02,False
dt:1,dt,0.017333333333333333,35_and_over,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,35_and_over,peak_weekly_cases,7.723333333333334,4.006788888888888,300,0.02,False
dt:1,dt,0.017333333333333333,5_to_10,cumulative_cases,39.37,49.55976666666667,300,0.02,False
dt:1,dt,0.017333333333333333,5_to_10,final_week_cases,6.55,7.920833333333333,300,0.02,False
dt:1,dt,0.017333333333333333,5_to_10,outbreak_indicator,0.006666666666666667,0.006622222222222221,300,0.02,False
dt:1,dt,0.017333333333333333,5_to_10,peak_weekly_cases,9.94,4.423066666666666,300,0.02,False
dt:1,dt,0.017333333333333333,all ages combined,cumulative_cases,130.36,217.2037333333333,300,0.02,False
dt:1,dt,0.017333333333333333,all ages combined,final_week_cases,21.82,28.507599999999996,300,0.02,False
dt:1,dt,0.017333333333333333,all ages combined,outbreak_indicator,1.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,all ages combined,peak_weekly_cases,28.07,16.451766666666668,300,0.02,False
dt:1,dt,0.017333333333333333,under_1,cumulative_cases,13.823333333333334,16.858788888888892,300,0.02,False
dt:1,dt,0.017333333333333333,under_1,final_week_cases,2.243333333333333,2.4574555555555557,300,0.02,False
dt:1,dt,0.017333333333333333,under_1,outbreak_indicator,0.0,0.0,300,0.02,False
dt:1,dt,0.017333333333333333,under_1,peak_weekly_cases,4.4,1.9,300,0.02,False
dt:2,dt,0.018666666666666668,11_to_14,cumulative_cases,6.966666666666667,8.03222222222222,300,0.02,False
dt:2,dt,0.018666666666666668,11_to_14,final_week_cases,1.25,1.0875,300,0.02,False
dt:2,dt,0.018666666666666668,11_to_14,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,11_to_14,peak_weekly_cases,2.6066666666666665,0.9119555555555555,300,0.02,False
dt:2,dt,0.018666666666666668,15_to_24,cumulative_cases,10.466666666666667,10.428888888888888,300,0.02,False
dt:2,dt,0.018666666666666668,15_to_24,final_week_cases,1.7766666666666666,2.2334555555555555,300,0.02,False
dt:2,dt,0.018666666666666668,15_to_24,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,15_to_24,peak_weekly_cases,3.58,1.3902666666666668,300,0.02,False
dt:2,dt,0.018666666666666668,1_to_4,cumulative_cases,14.576666666666666,17.284122222222223,300,0.02,False
dt:2,dt,0.018666666666666668,1_to_4,final_week_cases,1.9733333333333334,1.9792888888888889,300,0.02,False
dt:2,dt,0.018666666666666668,1_to_4,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,1_to_4,peak_weekly_cases,4.653333333333333,2.1398222222222225,300,0.02,False
dt:2,dt,0.018666666666666668,25_to_34,cumulative_cases,15.91,16.888566666666666,300,0.02,False
dt:2,dt,0.018666666666666668,25_to_34,final_week_cases,2.5866666666666664,3.182488888888889,300,0.02,False
dt:2,dt,0.018666666666666668,25_to_34,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,25_to_34,peak_weekly_cases,4.8966666666666665,2.0326555555555554,300,0.02,False
dt:2,dt,0.018666666666666668,35_and_over,cumulative_cases,28.173333333333332,37.18995555555556,300,0.02,False
dt:2,dt,0.018666666666666668,35_and_over,final_week_cases,5.176666666666667,5.425455555555555,300,0.02,False
dt:2,dt,0.018666666666666668,35_and_over,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,35_and_over,peak_weekly_cases,7.663333333333333,3.4766555555555554,300,0.02,False
dt:2,dt,0.018666666666666668,5_to_10,cumulative_cases,38.70333333333333,49.90198888888888,300,0.02,False
dt:2,dt,0.018666666666666668,5_to_10,final_week_cases,6.486666666666666,7.083155555555556,300,0.02,False
dt:2,dt,0.018666666666666668,5_to_10,outbreak_indicator,0.0033333333333333335,0.0033222222222222216,300,0.02,False
dt:2,dt,0.018666666666666668,5_to_10,peak_weekly_cases,9.79,4.292566666666667,300,0.02,False
dt:2,dt,0.018666666666666668,all ages combined,cumulative_cases,128.45,200.3275,300,0.02,False
dt:2,dt,0.018666666666666668,all ages combined,final_week_cases,21.356666666666666,28.83612222222222,300,0.02,False
dt:2,dt,0.018666666666666668,all ages combined,outbreak_indicator,1.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,all ages combined,peak_weekly_cases,27.823333333333334,14.005455555555557,300,0.02,False
dt:2,dt,0.018666666666666668,under_1,cumulative_cases,13.653333333333334,15.319822222222225,300,0.02,False
dt:2,dt,0.018666666666666668,under_1,final_week_cases,2.1066666666666665,2.035288888888889,300,0.02,False
dt:2,dt,0.018666666666666668,under_1,outbreak_indicator,0.0,0.0,300,0.02,False
dt:2,dt,0.018666666666666668,under_1,peak_weekly_cases,4.276666666666666,1.5467888888888888,300,0.02,False
dt:3,dt,0.02,11_to_14,cumulative_cases,7.16,8.067733333333335,300,0.02,True
dt:3,dt,0.02,11_to_14,final_week_cases,1.2666666666666666,1.4155555555555555,300,0.02,True
dt:3,dt,0.02,11_to_14,outbreak_indicator,0.0,0.0,300,0.02,True
dt:3,dt,0.02,11_to_14,peak_weekly_cases,2.6933333333333334,1.039288888888889,300,0.02,True
dt:3,dt,0.02,15_to_24,cumulative_cases,10.686666666666667,11.675155555555556,300,0.02,True
