stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case
initial_state_optimization,113,4.9520005578227355,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.043389093098065,0.1579045830557226
initial_state_optimization,114,4.952000560224544,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.04348126410258,0.15786269067110772
initial_state_optimization,112,4.952000560412789,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.043295841558714,0.15794696655119356
initial_state_optimization,111,4.952003008458509,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.04048507010069,0.1592244823990833
initial_state_optimization,103,4.95203175410776,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.033025685491075,0.1626148263657133
initial_state_optimization,104,4.95203175847033,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.033000372162154,0.16267222904282302
initial_state_optimization,105,4.9520317589265,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.033050998819996,0.16255742368860363
initial_state_optimization,102,4.952031805295553,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.0329405232610585,0.16280794754731884
initial_state_optimization,101,4.952032051753151,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.033228859644224,0.16215409121915808
initial_state_optimization,89,4.9521922338586855,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.037744140731421,0.15191485231396712
initial_state_optimization,90,4.952192236277435,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.037836312378461,0.15187295963732006
initial_state_optimization,88,4.952192236483881,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.037650588458153,0.15195737249516716
initial_state_optimization,87,4.9521947685730465,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.034801124607794,0.15325247431371922
initial_state_optimization,110,4.952308037022888,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.0108598398218795,0.1726893626797337
initial_state_optimization,86,4.952510856897955,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.004747315495715,0.16691214675721464
initial_state_optimization,100,4.952579681990947,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.041723372873296,0.14289120400214958
initial_state_optimization,79,4.953035972140448,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.9840617190588254,0.1763138991464874
initial_state_optimization,78,4.953035974417129,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.984036405446936,0.17637130246528035
initial_state_optimization,81,4.95303597900289,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.9840870326703395,0.17625649582854588
initial_state_optimization,76,4.953035985832083,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.984011091834671,0.17642870578492476
initial_state_optimization,77,4.953053781120512,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.9824735174670387,0.1799154413791555
initial_state_optimization,99,4.953756496327744,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.017360913166959,0.19813760847485584
initial_state_optimization,80,4.95487700935555,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.999965095165998,0.14025003862135732
initial_state_optimization,65,4.95718919112422,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.007832580792855,0.12240905300809055
initial_state_optimization,66,4.957189205234024,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.008162235934145,0.12225922237489056
initial_state_optimization,67,4.957189242926656,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.007502925651565,0.1225588836412905
initial_state_optimization,64,4.95719212933146,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.004812831551563,0.12378155076182672
initial_state_optimization,63,4.957566150467972,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.972683041067565,0.13838477167312022
initial_state_optimization,109,4.9628130585278765,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.8509067246614967,0.2453892041959738
initial_state_optimization,85,4.963291416087122,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.843408736242847,0.24024169167028514
initial_state_optimization,75,4.966072437578522,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.025697298243276,0.08189748652616119
initial_state_optimization,62,4.969789235080307,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.8045752437787117,0.2147909748801639
initial_state_optimization,91,4.975649037809853,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.344168253073164,0.05574370736773826
initial_state_optimization,74,4.978640730770187,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,3.921915958670776,0.31724095889526327
initial_state_optimization,58,4.979075875408862,0.05555555555555555,0.5051149989678707,0.18332535499407265,0.5342338952936514,0.8094653557633753,5.135063518358488,4.277155167254102,0.0
