block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
16,2024-04-29,2024-06-03,273.0,251.6834492646813,10.47341388373855,141.11106955260382,11.879018038230425,0.2610773195215478,0.2529091061280923,4.406936208740737,4.406936208740737,mean,poisson_nll,0.9999999999999999
17,2024-05-06,2024-06-10,271.0,212.49513251085642,12.718899791985196,251.63136140971565,15.862892592768686,0.35120795408343947,0.36386909308442006,6.009574322974239,6.009574322974239,mean,poisson_nll,0.9999999999999999
18,2024-05-13,2024-06-17,276.0,261.03071922812495,8.531787593922639,114.44445252553115,10.697871401616826,0.2325624217742788,0.23215003879338061,4.106831638653338,4.106831638653338,mean,poisson_nll,0.9999999999999999
19,2024-05-20,2024-06-24,271.0,326.6297961488048,9.271632691467467,129.26590616717567,11.36951653181329,0.25172361325047876,0.2557620657431394,4.2018950375916715,4.2018950375916715,mean,poisson_nll,0.9999999999999999
20,2024-05-27,2024-07-01,261.0,310.83237176544634,8.821669003671586,118.45929835207615,10.883900879375746,0.2502046179166838,0.2436684772443152,4.072743354023429,4.072743354023429,mean,poisson_nll,0.9999999999999999
21,2024-06-03,2024-07-08,284.0,226.81242568396743,12.459017291719382,217.7684336664697,14.756979151115912,0.31176716516442066,0.31063143850048575,5.334555843922495,5.334555843922495,mean,poisson_nll,0.9999999999999999
22,2024-06-10,2024-07-15,311.0,199.90530694343823,20.508626302701725,515.3122429874705,22.700489928357726,0.4379515741805349,0.4984236353152492,9.234198756521002,9.234198756521002,mean,poisson_nll,0.9999999999999999
23,2024-06-17,2024-07-22,319.0,165.55119281503087,25.574801197494857,748.951350081714,27.366975537711763,0.5147393518064908,0.6550034811872827,13.227082997543237,13.227082997543237,mean,poisson_nll,0.9999999999999999
24,2024-06-24,2024-07-29,318.0,233.0983913304218,14.150268111596365,299.83385220279087,17.315711137657352,0.32671153089919536,0.3520679274486514,6.259342346978375,6.259342346978375,mean,poisson_nll,0.9999999999999999
25,2024-07-01,2024-08-05,303.0,241.0352733871709,12.09402354331088,222.0369611177754,14.90090470802949,0.29506741996097996,0.2933732036703854,5.241164089890871,5.241164089890871,mean,poisson_nll,0.9999999999999999
