stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case
refinement,79,4.876036283385721,0.06363984189508229,0.213095531670953,0.3362786202403197,0.5023284076641221,0.1099044035255718,4.539927568420018,2.189440842567503,0.4652592316819874
refinement,49,4.879136095013597,0.11132520511901624,0.3143274897106499,0.3326994963251121,0.4305188894963883,0.12943798162423192,7.633787741495686,0.9479291734932199,0.4852911805921323
refinement,40,4.888721506364242,0.11884002230389203,0.29527944754703433,0.2689932187528662,0.4566413527316252,0.14092274375179925,6.709275969378725,1.1669283077180626,0.6726987956784815
refinement,69,4.9109262552126065,0.08257280596274132,0.33923736697645795,0.2190226737894823,0.37387601433545087,0.1208834835312573,8.525784420826447,1.8631592623355038,0.757560922308383
refinement,36,4.912553986874299,0.1165547721960827,0.4751046012010079,0.19799908139269567,0.4396917178628332,0.15307147850854994,6.182759011741126,1.1584835461670453,0.957276309943125
initial_state_optimization,45,4.915963225262687,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.2796171154440574,1.1145618000168245
initial_state_optimization,69,4.984531199131476,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.396018516580104,1.1145618000168245
refinement,62,5.031017404819967,0.07589887460338919,0.3902093443481589,0.26071828675151987,0.25298821848903985,0.12704964915400574,7.578634222975521,1.3850632022120386,1.0205382766775497
refinement,41,5.099784482088776,0.11148663108514222,0.33691756596036165,0.2348505816019882,0.5427525204899243,0.15656395029395292,5.3403932889642,0.8102510742711385,1.1378105927253876
refinement,44,5.125853628058907,0.10650734409820235,0.21740368998569026,0.4873079532253048,0.44370092271458916,0.09794668252040756,6.562108556368258,0.13972446976231903,1.131677588015858
refinement,58,5.137794754825174,0.08445841026056984,0.4418336377705331,0.12285527384999573,0.48458367077564085,0.17274390046923677,9.04100153202478,2.0422895283163878,0.8627579582578738
refinement,47,5.209236480822157,0.11473824067578423,0.2798280968148831,0.27801150798648167,0.3988166986645604,0.16328301006937707,6.737483644418319,0.9099999547547977,1.1193798891672297
refinement,37,5.292676654220205,0.13811529690555457,0.496560502141633,0.21460573301137317,0.4889776120114435,0.14333333688897243,6.859310040898536,0.792595703824475,1.1255434366558619
refinement,28,5.303120195829764,0.13226154431026912,0.48903643857337015,0.17387580936487249,0.48686084651113726,0.1519271814588675,10.103639753159905,0.8305016980255187,0.8175532310086977
refinement,77,5.373902839752646,0.05555555555555555,0.2730202252622134,0.11852157517872788,0.6974485368328053,0.19158704842913796,5.723165054780967,2.737948846736592,0.5109512048575572
refinement,48,5.384131222391419,0.12148645093877312,0.28136133773264926,0.20976626695110065,0.46776976803531006,0.15307464980404162,6.311109770031439,1.5020990752126357,0.4030656331803841
refinement,33,5.414441553697487,0.14310906072761362,0.4235352548556423,0.22782385224875215,0.5726452341697574,0.13982715080054642,8.934224445099778,0.3655593563533432,0.4828322163521377
refinement,35,5.567773161007448,0.12979078726584603,0.44098434417584403,0.22732439386719777,0.41672322825846936,0.13453349910534917,10.264444755363996,0.9099272336207348,0.9097460208067402
refinement,16,5.59996305781338,0.14691710767840532,0.5616531630446134,0.10882317054435423,0.6167286183542449,0.15091340815180274,12.26088433855865,0.8609554989384604,0.5073102170792544
refinement,64,5.601823388689843,0.06139890269911328,0.38617416111218583,0.4919755727390197,0.2840461175267789,0.09893281928387948,8.089439703855003,1.8788393262454344,0.68470015780091
refinement,17,5.618934950888901,0.16110481643038263,0.6122168306582222,0.07209277181597268,0.628177012078023,0.18899830231801526,10.45823429751195,1.2887109263357908,0.6011416174373794
refinement,30,5.633276088906581,0.12670466192429686,0.43375432087415855,0.16063198079671204,0.4590982185078197,0.21050487008214097,11.320256118436674,0.6974028001862131,0.4522955929829959
refinement,42,5.64163660336119,0.09696679718724086,0.35186963150959516,0.21274614865072033,0.6119540172736357,0.1681555374511169,6.022052462897899,0.7119310921473904,0.5515624999384272
refinement,61,5.686721049515286,0.08261906571669345,0.4136121899050355,0.37568707255614997,0.4229408446034323,0.0999779005316568,7.740819002971516,1.4134104805040888,0.5468801947578544
refinement,45,5.71952018196353,0.12889281478341785,0.26250275855032074,0.34364781508567105,0.3133897873788996,0.14469437536981158,7.812762025409657,1.7290743533893254,1.0654135491168848
refinement,59,5.722770564206382,0.08044105625796676,0.41875399336794217,0.4548757525784797,0.3848953240145447,0.140099261073807,6.115784187211873,0.8369597518747515,0.6530515582773735
initial_state_optimization,32,5.757002222727832,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,0.8776351425615523,0.5479866090818131
refinement,13,5.814909971721715,0.13243112413835456,0.6335486704544542,0.06778545933506976,0.796943211612153,0.13606440972100026,12.24111737332362,0.7681859421878664,1.1704693561083772
refinement,50,5.851058184094978,0.12448024726140958,0.23332510909795473,0.2728819626529185,0.2932796306908862,0.13623530797965738,7.533402220108939,0.7989054974990154,1.0132794128016458
refinement,24,5.894143918268451,0.11390837210115687,0.511479222481409,0.17292216131689755,0.7259628260831351,0.16647525726041795,11.447002082928353,1.2371114242779901,0.2110423427896866
initial_state_optimization,17,5.982138354517719,0.0573278867657486,0.2840867974733778,0.3311132242529514,0.6131405028377441,0.14945886653215776,6.021425722249178,2.17686193864736,1.803398874989485
refinement,76,5.995045363990587,0.05555555555555555,0.28815499688540563,0.09820779847292499,0.609260240104193,0.10716070945355931,5.937244945201359,2.320773174052977,0.7241652986928717
