stage,trial,objective,gamma,local_mixing,contact_scale,sick_contact_multiplier,sick_mobility_multiplier,seed_infections_per_week,initial_exposed_per_case,initial_infectious_per_case,seasonal_amplitude,seasonal_peak_week
initial_state_optimization,30,3.304871495470844,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.0352846308258172,0.4173792781596146,0.6,13.433982740528194
initial_state_optimization,23,3.305047704716522,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.4163891817757733,0.6,13.433982740528194
initial_state_optimization,22,3.3050477274596974,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.41672251541236816,0.6,13.433982740528194
initial_state_optimization,24,3.3050479297643562,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.4160558481441226,0.6,13.433982740528194
initial_state_optimization,21,3.305062795945251,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.42021110705831044,0.6,13.433982740528194
initial_state_optimization,19,3.3051415147705594,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.425724725044164,0.6,13.433982740528194
initial_state_optimization,10,3.305510356140059,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,9,3.3055103718378227,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.047968855593238,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,11,3.3055104129593573,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.047302181488838,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,8,3.3055113121331403,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.0460160226041393,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,29,3.3056986844793714,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.9548553310359427,0.42382681138127715,0.6,13.433982740528194
initial_state_optimization,7,3.3057100949153475,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.0725267214556906,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,51,3.306538784536515,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.9155732287101308,0.4373347290616769,0.6,13.433982740528194
initial_state_optimization,43,3.3070964671796133,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.0142914329393986,0.38295330193617666,0.6,13.433982740528194
initial_state_optimization,20,3.308355110638754,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,2.04763551854351,0.36294008572205255,0.6,13.433982740528194
initial_state_optimization,6,3.3097184754406297,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.935331163677465,0.396276629633745,0.6,13.433982740528194
initial_state_optimization,25,3.317744667780848,0.06624227000185925,0.3783565819036944,0.1580457334206414,0.6624609982687012,0.13928277163505207,5.219499270486237,1.7967429011412897,0.43650173391780156,0.6,13.433982740528194
