block_id,start_date,end_date,observed_total,predicted_total,mae,mean_squared_error,rmse,normalised_rmse,log_rmse,poisson_nll,objective,prediction_summary,objective_metric,window_weight
23,2025-01-20,2025-02-24,23.0,44.06070163261387,3.510116938768979,14.589693002853066,3.819645664567993,0.9964293038003461,0.6114850142813972,2.7804924907865716,2.7804924907865716,mean,poisson_nll,0.9999999999999999
24,2025-01-27,2025-03-03,25.0,40.48405829426839,2.5806763823780643,8.149967015617978,2.8548147077556503,0.685155529861356,0.4648283843414607,2.3221497207171002,2.3221497207171002,mean,poisson_nll,0.9999999999999999
25,2025-02-03,2025-03-10,31.0,32.05718479876702,1.0887330852225854,2.125385474463843,1.4578701843661674,0.28216842278054854,0.288227766011832,2.010716403545344,2.010716403545344,mean,poisson_nll,0.9999999999999999
26,2025-02-10,2025-03-17,36.0,46.4037079772268,1.7339513295378,4.057240151989441,2.014259206753054,0.3357098677921756,0.3117593880032382,2.128727529957832,2.128727529957832,mean,poisson_nll,0.9999999999999999
27,2025-02-17,2025-03-24,39.0,37.507952668660394,1.3962567186351496,2.781503680885253,1.6677840630265217,0.25658216354254176,0.22254272968421718,2.05528794157464,2.05528794157464,mean,poisson_nll,0.9999999999999999
28,2025-02-24,2025-03-31,44.0,47.5403887473183,1.2300653609201593,2.7368573941519836,1.654345004571895,0.22559250062344025,0.1991719760116095,2.077209510448433,2.077209510448433,mean,poisson_nll,0.9999999999999999
29,2025-03-03,2025-04-07,52.0,43.02765866801175,2.118051143863419,4.91252000461214,2.216420538754354,0.2557408313947331,0.2619025672249143,2.3306724217304073,2.3306724217304073,mean,poisson_nll,0.9999999999999999
30,2025-03-10,2025-04-14,64.0,53.16357467374974,2.6223869207933497,10.649263471366476,3.2633209268115935,0.30593633688858685,0.26761750680088736,2.5636613584144863,2.5636613584144863,mean,poisson_nll,0.9999999999999999
31,2025-03-17,2025-04-21,69.0,63.29147996038751,2.0020552997902175,8.153619239508556,2.855454296518954,0.24830037361034385,0.22795755326047548,2.4706793628055688,2.4706793628055688,mean,poisson_nll,0.9999999999999999
32,2025-03-24,2025-04-28,73.0,73.28063546918506,1.84587864463482,7.305997365191001,2.7029608515831303,0.22216116588354495,0.22683287110252273,2.466115782024462,2.466115782024462,mean,poisson_nll,0.9999999999999999
33,2025-03-31,2025-05-05,79.0,53.166338001360955,4.305610333106509,25.36276916066898,5.0361462608495575,0.3824921210771816,0.41284385256767664,3.439778133010673,3.439778133010673,mean,poisson_nll,0.9999999999999999
34,2025-04-07,2025-05-12,80.0,72.59605235858939,2.711135269874233,11.817357915181372,3.4376384212394084,0.2578228815929556,0.23708123590677724,2.676090635755105,2.676090635755105,mean,poisson_nll,0.9999999999999999
35,2025-04-14,2025-05-19,87.0,81.66653703238292,2.837211368823626,12.010324206771298,3.4655914656478624,0.23900630797571462,0.2236006069729324,2.6774934497427294,2.6774934497427294,mean,poisson_nll,0.9999999999999999
36,2025-04-21,2025-05-26,87.0,109.44359558760543,3.801662985727714,21.349314470921904,4.620531838535679,0.3186573681748744,0.2920646435171565,2.921536668690446,2.921536668690446,mean,poisson_nll,0.9999999999999999
